0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0190396,0.0361795,0.0475819,0.0372309,0.0193021,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0179142,0.018468,0.01,0.01,0.01,0.01,0.0242915,0.0572124,0.0770281,0.0614236,0.0379538,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.01,0.0179142,0.0316656,0.0338823,0.0290075,0.01,0.01,0.01,0.0425924,0.0758131,0.102137,0.0916261,0.0504934,0.0226108,0.01,0.01,0.01,0.01,0.0158207,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.01,0.0329787,0.052812,0.0639008,0.0421769,0.0205395,0.01,0.0236598,0.0547064,0.104202,0.124503,0.112815,0.070533,0.0276121,0.01,0.01,0.01,0.0253552,0.0232878,0.0250018,0.01,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.019781,0.0391413,0.0757608,0.0868352,0.0648755,0.0385711,0.01,0.0286905,0.0748676,0.122299,0.139479,0.125146,0.0791304,0.0297556,0.01,0.01,0.0195345,0.0381512,0.0531695,0.0367362,0.0191811,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.0202116,0.0408676,0.0844064,0.102998,0.0906369,0.0494884,0.0223623,0.0306808,0.0828566,0.131337,0.146785,0.129856,0.0812416,0.0302796,0.01,0.01,0.0368426,0.059483,0.0745691,0.0538173,0.0234484,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.01,0.0397481,0.0782221,0.11042,0.105465,0.0674609,0.026848,0.0313888,0.0857081,0.134256,0.147422,0.12706,0.0764288,0.0290767,0.01,0.0219791,0.0479469,0.0853184,0.0919376,0.0640498,0.026003,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.01,0.0295601,0.0783413,0.115435,0.113767,0.0751475,0.0287613,0.0315287,0.0862909,0.133513,0.142654,0.115392,0.057867,0.0244428,0.01,0.0266315,0.0665792,0.102112,0.10403,0.0705803,0.0276319,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.01,0.0299872,0.0800877,0.11982,0.119638,0.0797412,0.0298986,0.0315963,0.086594,0.131937,0.135436,0.0948474,0.0480994,0.01,0.01,0.0290936,0.0764507,0.112834,0.111801,0.0744326,0.0285913,0.01,0.01,0.01,0.01,0.01,
0.0180792,0.0211029,0.0194605,0.01,0.01,0.01,0.0306294,0.0827098,0.124978,0.126097,0.0847372,0.0311289,0.0321657,0.0889381,0.13347,0.133592,0.0893844,0.032283,0.01,0.01,0.0458056,0.0866679,0.1214,0.116318,0.0755939,0.0288785,0.01,0.01,0.01,0.01,0.01,
0.03232,0.0444173,0.0378471,0.029746,0.01,0.01,0.0315587,0.0865056,0.132503,0.136323,0.0939502,0.0333987,0.0340808,0.096731,0.141032,0.137642,0.0900575,0.0324334,0.01,0.0241655,0.0567421,0.109213,0.130337,0.116983,0.071917,0.0279579,0.01,0.01,0.01,0.01,0.01,
0.044874,0.067522,0.0669888,0.0411495,0.0202855,0.01,0.0328658,0.0918394,0.143979,0.154682,0.116108,0.0754923,0.0763192,0.11852,0.158551,0.147981,0.0944374,0.0335006,0.01,0.0294796,0.0780498,0.123704,0.134464,0.109952,0.0554026,0.023833,0.01,0.01,0.01,0.01,0.01,
0.039675,0.0738474,0.0814805,0.0576354,0.0244054,0.01,0.0344533,0.0983216,0.159453,0.185355,0.178241,0.147695,0.148683,0.181484,0.190082,0.164228,0.101386,0.0351996,0.01,0.0478493,0.0922372,0.133897,0.134719,0.0935969,0.047189,0.01,0.01,0.01,0.01,0.01,0.01,
0.0366046,0.0667688,0.0875199,0.0679612,0.0389685,0.01,0.035827,0.103948,0.173782,0.213756,0.228843,0.228496,0.230309,0.234058,0.2213,0.181592,0.109147,0.0370955,0.0248365,0.0594772,0.117693,0.14596,0.137927,0.0903556,0.0325405,0.01,0.01,0.01,0.01,0.01,0.01,
0.0264378,0.0657745,0.0939688,0.0867687,0.0479559,0.0219838,0.0363556,0.106168,0.182705,0.233576,0.262546,0.275325,0.278393,0.27139,0.246799,0.197213,0.116581,0.0389057,0.0301242,0.0807078,0.134147,0.155649,0.14188,0.0906192,0.0325989,0.01,0.01,0.01,0.01,0.01,0.01,
0.0256045,0.0624444,0.095949,0.0973251,0.0651294,0.0262731,0.035032,0.100902,0.183008,0.243458,0.282439,0.302931,0.307939,0.297207,0.266724,0.210864,0.123691,0.0406318,0.0324287,0.0899997,0.143957,0.162267,0.144773,0.0910777,0.0327051,0.01,0.01,0.01,0.01,0.01,0.01,
0.0220315,0.0481488,0.090235,0.101651,0.0753726,0.0420017,0.0292035,0.0774432,0.171318,0.244288,0.29275,0.319485,0.327177,0.316088,0.283511,0.224324,0.13186,0.0426139,0.0340072,0.0964181,0.151243,0.166743,0.145589,0.0898921,0.0323999,0.01,0.01,0.01,0.01,0.01,0.01,
0.01,0.0408659,0.0754014,0.103952,0.0949334,0.0527646,0.0231737,0.0655721,0.147063,0.240058,0.298317,0.330597,0.341423,0.332044,0.300453,0.241199,0.144919,0.0457953,0.036335,0.105916,0.16025,0.170425,0.143001,0.0840094,0.0309244,0.01,0.01,0.01,0.01,0.0156082,0.01,
0.01,0.0268957,0.067657,0.104219,0.108067,0.0763901,0.0441472,0.045352,0.143086,0.241748,0.304811,0.340536,0.354239,0.348051,0.32083,0.267206,0.17344,0.0976993,0.0836656,0.129234,0.176702,0.174971,0.134405,0.064343,0.0260179,0.01,0.01,0.01,0.0256622,0.0224372,0.0233464,
0.01,0.0228045,0.0512873,0.0977573,0.117437,0.10532,0.0605881,0.0621437,0.150113,0.251197,0.315057,0.351721,0.367434,0.365307,0.345936,0.308128,0.250795,0.182188,0.168486,0.198181,0.207187,0.182623,0.11814,0.0553468,0.01,0.01,0.01,0.0321142,0.0402325,0.0497651,0.0309602,
0.01,0.01,0.0424544,0.0788159,0.119759,0.12816,0.0979547,0.119336,0.173599,0.271376,0.330593,0.364996,0.381166,0.382525,0.370783,0.34705,0.313867,0.279341,0.261682,0.255877,0.238581,0.195902,0.11873,0.0394299,0.01,0.01,0.0338296,0.0482729,0.0712239,0.0654918,0.0341029,
0.01,0.01,0.0245948,0.0585862,0.116332,0.151986,0.165362,0.17066,0.242008,0.305554,0.350983,0.37971,0.394619,0.398124,0.391964,0.37772,0.357704,0.33594,0.317058,0.297313,0.265558,0.211091,0.124851,0.0409007,0.01,0.0217694,0.0471205,0.0819862,0.0910597,0.0669952,0.0352593,
0.01,0.01,0.01,0.04876,0.0972903,0.162069,0.206534,0.243004,0.291215,0.33593,0.370358,0.393522,0.406584,0.411082,0.408432,0.399906,0.386869,0.370739,0.351848,0.326752,0.288193,0.227349,0.134468,0.0432376,0.01,0.0266429,0.0666544,0.101778,0.104326,0.0716184,0.0278855,
0.01,0.01,0.01,0.0281707,0.0732216,0.157714,0.223995,0.275408,0.320132,0.357243,0.385398,0.404721,0.416197,0.421076,0.420467,0.415268,0.406092,0.393037,0.375036,0.34881,0.308708,0.246831,0.151669,0.06954,0.01,0.0294733,0.0780354,0.114631,0.113324,0.0754336,0.0288317,
0.01,0.01,0.01,0.01,0.0621618,0.137406,0.226259,0.288657,0.335232,0.370194,0.395533,0.412733,0.423228,0.428273,0.428871,0.425661,0.418838,0.407959,0.391546,0.366725,0.329044,0.272921,0.192836,0.0894663,0.0320973,0.0496986,0.0913904,0.126165,0.119604,0.0772005,0.0292639,
0.01,0.01,0.01,0.01,0.0424677,0.13133,0.225726,0.293304,0.342029,0.376988,0.401449,0.417804,0.427884,0.433124,0.434512,0.432601,0.427429,0.418385,0.404043,0.381898,0.348354,0.298698,0.227489,0.129267,0.0588142,0.0679698,0.122321,0.140238,0.122741,0.0743091,0.0285337,
0.01,0.01,0.01,0.01,0.0416177,0.127926,0.223227,0.293127,0.343651,0.379451,0.404131,0.420461,0.430603,0.43614,0.438151,0.437201,0.433325,0.425982,0.413916,0.39511,0.366584,0.324266,0.261887,0.166695,0.123271,0.110802,0.151594,0.151628,0.11819,0.0579682,0.0244509,
0.01,0.01,0.01,0.01,0.0403711,0.122893,0.217461,0.288987,0.341476,0.378777,0.404383,0.421282,0.431831,0.437802,0.440377,0.440207,0.437427,0.431625,0.421859,0.406568,0.383666,0.350538,0.30453,0.244565,0.180732,0.186532,0.184969,0.159255,0.102183,0.0498687,0.01,
0.01,0.01,0.01,0.01,0.0376158,0.111731,0.205898,0.280444,0.336048,0.375674,0.402843,0.420741,0.431976,0.438488,0.441609,0.442106,0.440228,0.435762,0.42801,0.415895,0.397982,0.372842,0.339602,0.299686,0.260167,0.236369,0.207848,0.162032,0.0932544,0.0331764,0.01,
0.01,0.01,0.01,0.01,0.0305549,0.083147,0.184514,0.266966,0.327844,0.370788,0.400031,0.419255,0.431355,0.438489,0.442134,0.44318,0.442013,0.438552,0.432349,0.422588,0.408293,0.388459,0.362593,0.331258,0.296674,0.260649,0.215159,0.152335,0.070952,0.0276231,0.01,
0.01,0.01,0.01,0.01,0.01,0.0679361,0.151495,0.250372,0.31828,0.36497,0.396487,0.417163,0.43022,0.438004,0.44213,0.443604,0.442904,0.440083,0.434795,0.426424,0.414106,0.39696,0.374183,0.345306,0.309838,0.266012,0.207937,0.126038,0.0588537,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.0442751,0.138881,0.239059,0.309915,0.359179,0.392647,0.414721,0.428738,0.437158,0.441703,0.443454,0.442975,0.440359,0.435346,0.427329,0.415487,0.398789,0.376149,0.346328,0.307785,0.257983,0.19294,0.108225,0.0368114,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.042589,0.132014,0.230572,0.302423,0.353447,0.388607,0.412023,0.426987,0.436017,0.440891,0.442763,0.442215,0.439378,0.433958,0.425338,0.412576,0.394515,0.369755,0.336722,0.293467,0.23746,0.165583,0.0777713,0.0292688,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.0409063,0.12516,0.22162,0.294342,0.347217,0.384199,0.40904,0.424987,0.434588,0.4397,0.441496,0.440587,0.437056,0.430571,0.420388,0.405451,0.384374,0.355569,0.317267,0.2676,0.204057,0.121025,0.0592098,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.0379318,0.113078,0.208525,0.283947,0.339854,0.379238,0.405756,0.422738,0.432875,0.438084,0.439594,0.437973,0.433265,0.425005,0.412329,0.393959,0.368298,0.333474,0.287661,0.229644,0.159669,0.0794018,0.0296546,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.0307488,0.0839711,0.186662,0.270064,0.331239,0.373854,0.402273,0.420305,0.430858,0.435992,0.436929,0.434218,0.427771,0.417004,0.400843,0.377809,0.345969,0.303015,0.246517,0.175342,0.0927523,0.052589,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.01,0.0687341,0.15401,0.254383,0.322639,0.368704,0.398913,0.417773,0.428526,0.433301,0.433341,0.429068,0.420277,0.406167,0.385493,0.35654,0.317109,0.264169,0.193474,0.101024,0.0578915,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.01,0.0453177,0.143167,0.245759,0.316884,0.364834,0.39602,0.415222,0.425773,0.429847,0.428563,0.422223,0.410369,0.391999,0.365627,0.329477,0.281388,0.218148,0.132225,0.0676036,0.01,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.01,0.0446432,0.140404,0.242832,0.314356,0.362523,0.393657,0.412498,0.422371,0.4253,0.422261,0.413267,0.397596,0.373875,0.340378,0.295303,0.237412,0.166578,0.0837589,0.030701,0.01,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.01,0.0452534,0.142835,0.244657,0.314729,0.361509,0.391434,0.409171,0.417813,0.419183,0.413928,0.401751,0.38147,0.351251,0.308771,0.251817,0.179589,0.095415,0.0542692,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.01,0.0692634,0.153468,0.25186,0.317573,0.360993,0.388507,0.404362,0.411295,0.410714,0.40291,0.387106,0.361626,0.323914,0.270673,0.197989,0.103127,0.0590289,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.031371,0.0863404,0.186638,0.265366,0.321478,0.359358,0.383326,0.39669,0.401534,0.398796,0.388258,0.368669,0.337743,0.292245,0.227729,0.136986,0.0692731,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.01,0.0584755,0.122076,0.209963,0.275219,0.321915,0.353622,0.373546,0.384099,0.386741,0.38184,0.368691,0.345474,0.309354,0.256619,0.183377,0.0890742,0.0320113,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.0282487,0.0735245,0.156588,0.225057,0.277172,0.314759,0.340311,0.356117,0.363887,0.364467,0.357729,0.342433,0.316192,0.275429,0.215394,0.129261,0.0639513,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.01,0.0481448,0.0995811,0.17114,0.22567,0.266433,0.295676,0.315416,0.327352,0.33261,0.331572,0.323663,0.3072,0.279209,0.235428,0.170949,0.0841913,0.0308289,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.0234186,0.0539171,0.116294,0.168208,0.208525,0.238599,0.260058,0.274411,0.282843,0.286057,0.284079,0.276063,0.259998,0.232345,0.187478,0.116436,0.0596438,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.0250184,0.0603162,0.106196,0.141728,0.168735,0.188665,0.20278,0.212121,0.217456,0.219162,0.217098,0.210369,0.197004,0.173393,0.133767,0.0719372,0.0278281,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
0.01,0.01,0.01,0.0204888,0.0420969,0.0686218,0.0873924,0.101144,0.111137,0.118152,0.122755,0.125325,0.126025,0.124708,0.120762,0.112751,0.0974992,0.0672786,0.0445107,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01